UniqueId,ValCarrier,JourneyType,Pax_A_BaseFare,Pax_A_Taxes,Origin,Destination,Camp_ID,ValidFrom,ValidTo,OperatingCarrierCode,SerialId,AirV,FltNum,D_AirportCode,D_AirportCityCode,D_AirportCountryCode,D_Terminal,D_Time,A_AirportCode,A_AirportCityCode,A_AirportCountryCode,A_Terminal,IsNextDayCount,A_Time,EquipType,IsReturn,BI_Pieces,BI_Description,Sector_Group,BaggageInfo
259,SN,1,1001,5,LHR,BJL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,4,SN,2093,BRU,BRU,BE,N,940,LHR,LON,GB,2,0,1005,320,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
258,SN,1,1001,5,LHR,COO,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,1,SN,2094,LHR,LON,GB,2,1105,BRU,BRU,BE,N,0,1310,320,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
258,SN,1,1001,5,LHR,COO,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,2,SN,231,BRU,BRU,BE,N,1450,COO,COO,BJ,N,0,2130,333,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
258,SN,1,1001,5,LHR,COO,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,3,SN,231,COO,COO,BJ,N,2230,BRU,BRU,BE,N,1,740,333,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
258,SN,1,1001,5,LHR,COO,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,4,SN,2093,BRU,BRU,BE,N,940,LHR,LON,GB,2,0,1005,320,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
257,SN,1,1001,5,LHR,KGL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,1,SN,2094,LHR,LON,GB,2,1105,BRU,BRU,BE,N,0,1310,320,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
257,SN,1,1001,5,LHR,KGL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,2,SN,473,BRU,BRU,BE,N,1450,KGL,KGL,RW,N,1,155,333,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
257,SN,1,1001,5,LHR,KGL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,3,SN,474,KGL,KGL,RW,N,2045,BRU,BRU,BE,N,1,630,333,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
257,SN,1,1001,5,LHR,KGL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,4,SN,2093,BRU,BRU,BE,N,940,LHR,LON,GB,2,0,1005,320,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
256,SN,1,1130,5,LHR,NSI,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,1,SN,2094,LHR,LON,GB,2,1105,BRU,BRU,BE,N,0,1310,320,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
256,SN,1,1130,5,LHR,NSI,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,2,SN,371,BRU,BRU,BE,N,1500,NSI,NSI,CM,N,0,2335,333,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
256,SN,1,1130,5,LHR,NSI,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,3,SN,372,NSI,NSI,CM,N,2150,BRU,BRU,BE,N,1,635,333,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
256,SN,1,1130,5,LHR,NSI,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,4,SN,2093,BRU,BRU,BE,N,940,LHR,LON,GB,2,0,1005,320,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
255,LH,1,1001,0,LHR,LOS,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,LH,1,LH,921,LHR,LON,GB,2,630,FRA,FRA,DE,1,0,905,32Q,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
255,LH,1,1001,0,LHR,LOS,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,LH,2,LH,568,FRA,FRA,DE,1,1105,LOS,LOS,NG,I,0,1740,333,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
255,LH,1,1001,0,LHR,LOS,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,LH,3,LH,569,LOS,LOS,NG,I,2350,FRA,FRA,DE,1,1,620,333,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
255,LH,1,1001,0,LHR,LOS,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,LH,4,LH,908,FRA,FRA,DE,1,1400,LHR,LON,GB,2,0,1445,32N,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
254,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,1,AC,857,LHR,LON,GB,2,1200,YYZ,YYZ,CA,1,0,1500,77W,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
254,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,2,AC,271,YYZ,YYZ,CA,1,2055,YWG,YWG,CA,N,0,2240,320,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
254,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,3,AC,272,YWG,YWG,CA,N,1915,YYZ,YYZ,CA,1,0,2247,320,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
254,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,4,AC,858,YYZ,YYZ,CA,1,2350,LHR,LON,GB,2,1,1150,789,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
253,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,1,AC,865,LHR,LON,GB,2,1300,YUL,YUL,CA,N,0,1530,77W,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
253,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,2,AC,373,YUL,YUL,CA,N,1845,YWG,YWG,CA,N,0,2100,320,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
253,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,3,AC,386,YWG,YWG,CA,N,1500,YUL,YUL,CA,N,0,1847,320,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
253,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,4,AC,864,YUL,YUL,CA,N,1950,LHR,LON,GB,2,1,730,789,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
252,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,1,AC,849,LHR,LON,GB,2,1500,YYZ,YYZ,CA,1,0,1755,77W,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
252,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,2,AC,271,YYZ,YYZ,CA,1,2055,YWG,YWG,CA,N,0,2240,320,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
252,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,3,AC,268,YWG,YWG,CA,N,1345,YYZ,YYZ,CA,1,0,1719,320,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
252,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,4,AC,856,YYZ,YYZ,CA,1,1830,LHR,LON,GB,2,1,630,789,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
251,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,1,AC,869,LHR,LON,GB,2,900,YYZ,YYZ,CA,1,0,1155,77W,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
251,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,2,AC,265,YYZ,YYZ,CA,1,1425,YWG,YWG,CA,N,0,1610,320,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
251,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,3,AC,268,YWG,YWG,CA,N,1345,YYZ,YYZ,CA,1,0,1719,320,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
251,AC,1,1001,5,LHR,YWG,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AC,4,AC,856,YYZ,YYZ,CA,1,1830,LHR,LON,GB,2,1,630,789,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
250,SN,1,1001,5,LHR,FIH,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,1,SN,2094,LHR,LON,GB,2,1105,BRU,BRU,BE,N,0,1310,320,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
250,SN,1,1001,5,LHR,FIH,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,2,SN,357,BRU,BRU,BE,N,1510,FIH,FIH,ZR,N,0,2315,333,FALSE,1,1 Pc check-in baggage included in the fare,0,01 Pcs included
250,SN,1,1001,5,LHR,FIH,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,3,SN,358,FIH,FIH,ZR,N,2225,BRU,BRU,BE,N,1,640,333,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
250,SN,1,1001,5,LHR,FIH,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,SN,4,SN,2093,BRU,BRU,BE,N,940,LHR,LON,GB,2,0,1005,320,TRUE,1,1 Pc check-in baggage included in the fare,1,01 Pcs included
249,IB,1,1001,2,LHR,FSD,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,1,IB,4189,LHR,LON,GB,3,1155,ORD,ORD,US,5,0,1455,32N,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
249,IB,1,1001,2,LHR,FSD,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,2,IB,4405,ORD,ORD,US,3,2016,FSD,FSD,US,N,0,2159,359,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
249,IB,1,1001,2,LHR,FSD,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,3,IB,4968,FSD,FSD,US,N,1226,ORD,ORD,US,3,0,1409,359,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
249,IB,1,1001,2,LHR,FSD,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,4,IB,4188,ORD,ORD,US,3,1900,LHR,LON,GB,3,1,840,32Q,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
248,IB,1,1001,2,LHR,FSD,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,1,IB,7451,LHR,LON,GB,5,1210,ORD,ORD,US,5,0,1505,32N,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
248,IB,1,1001,2,LHR,FSD,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,2,IB,4405,ORD,ORD,US,3,2016,FSD,FSD,US,N,0,2159,359,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
248,IB,1,1001,2,LHR,FSD,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,3,IB,4968,FSD,FSD,US,N,1226,ORD,ORD,US,3,0,1409,359,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
248,IB,1,1001,2,LHR,FSD,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,4,IB,4188,ORD,ORD,US,3,1900,LHR,LON,GB,3,1,840,32Q,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
246,LH,1,1001,2,LHR,NBO,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,LH,1,LH,921,LHR,LON,GB,2,630,FRA,FRA,DE,1,0,905,32Q,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
246,LH,1,1001,2,LHR,NBO,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,LH,2,LH,590,FRA,FRA,DE,1,1115,NBO,NBO,KE,N,0,2115,333,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
246,LH,1,1001,2,LHR,NBO,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,LH,3,LH,591,NBO,NBO,KE,N,2300,FRA,FRA,DE,1,1,530,333,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
246,LH,1,1001,2,LHR,NBO,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,LH,4,LH,900,FRA,FRA,DE,1,800,LHR,LON,GB,2,0,845,32Q,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
244,LH,1,1001,2,LHR,ADD,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,LH,1,LH,915,LHR,LON,GB,2,1730,FRA,FRA,DE,1,0,2005,32N,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
244,LH,1,1001,2,LHR,ADD,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,ET,2,LH,9694,FRA,FRA,DE,1,2135,ADD,ADD,ET,2,1,625,359,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
244,LH,1,1001,2,LHR,ADD,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,ET,3,LH,9695,ADD,ADD,ET,2,2350,FRA,FRA,DE,1,1,525,359,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
244,LH,1,1001,2,LHR,ADD,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,LH,4,LH,900,FRA,FRA,DE,1,800,LHR,LON,GB,2,0,845,32Q,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
243,AY,1,1001,2,LHR,IND,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,1,AY,3043,LHR,LON,GB,5,1415,PHL,PHL,US,A,0,1715,359,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
243,AY,1,1001,2,LHR,IND,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,2,AY,5296,PHL,PHL,US,0,2035,IND,IND,US,N,0,2240,E75,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
243,AY,1,1001,2,LHR,IND,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,3,AY,4450,IND,IND,US,N,1543,ORD,ORD,US,3,0,1551,E75,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
243,AY,1,1001,2,LHR,IND,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,4,AY,4016,ORD,ORD,US,5,1710,LHR,LON,GB,5,1,650,789,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
242,LH,1,1001,2,LHR,SLC,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,1,LH,7500,LHR,LON,GB,2,1135,DEN,DEN,US,N,0,1415,777,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
242,LH,1,1001,2,LHR,SLC,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,2,LH,8767,DEN,DEN,US,N,1545,SLC,SLC,US,3,0,1714,73G,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
242,LH,1,1001,2,LHR,SLC,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,3,LH,9785,SLC,SLC,US,N,1212,SFO,SFO,US,I,0,1329,73G,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
242,LH,1,1001,2,LHR,SLC,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,4,LH,9375,SFO,SFO,US,N,1725,LHR,LON,GB,2,1,1200,777,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
241,AY,1,1001,2,LHR,SAV,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,BA,1,AY,6912,LHR,LON,GB,5,1415,PHL,PHL,US,A,0,1715,77W,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
241,AY,1,1001,2,LHR,SAV,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,2,AY,5671,PHL,PHL,US,F,2215,SAV,SAV,US,N,0,2216,738,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
241,AY,1,1001,2,LHR,SAV,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,3,AY,5436,SAV,SAV,US,N,1600,CLT,CLT,US,N,0,1717,738,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
241,AY,1,1001,2,LHR,SAV,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,4,AY,730,CLT,CLT,US,N,1810,LHR,LON,GB,3,1,650,77W,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
240,AY,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,1,AY,4189,LHR,LON,GB,3,1155,ORD,ORD,US,5,0,1455,77W,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
240,AY,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,2,AY,4333,ORD,ORD,US,3,1700,STL,STL,US,1,0,1810,738,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
240,AY,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,3,AY,4831,STL,STL,US,1,1240,ORD,ORD,US,3,0,1352,738,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
240,AY,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,4,AY,4188,ORD,ORD,US,3,1900,LHR,LON,GB,3,1,840,77W,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
239,IB,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,1,IB,7451,LHR,LON,GB,5,1210,ORD,ORD,US,5,0,1505,77W,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
239,IB,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,2,IB,43333,ORD,ORD,US,3,1700,STL,STL,US,1,0,1810,738,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
239,IB,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,3,IB,4831,STL,STL,US,1,1240,ORD,ORD,US,3,0,1352,738,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
239,IB,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,4,IB,4188,ORD,ORD,US,3,1900,LHR,LON,GB,3,1,840,77W,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
238,IB,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,1,IB,4189,LHR,LON,GB,3,1155,ORD,ORD,US,5,0,1455,77W,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
238,IB,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,2,IB,4333,ORD,ORD,US,3,1700,STL,STL,US,1,0,1810,738,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
238,IB,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,3,IB,4831,STL,STL,US,1,1240,ORD,ORD,US,3,0,1352,738,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
238,IB,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,4,IB,4188,ORD,ORD,US,3,1900,LHR,LON,GB,3,1,840,77W,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
237,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,1,LH,7629,LHR,LON,GB,2,1520,EWR,EWR,US,1,0,1845,777,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
237,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,2,LH,7668,EWR,EWR,US,B,2142,STL,STL,US,C,0,2324,73G,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
237,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,3,LH,7739,STL,STL,US,C,1707,EWR,EWR,US,C,0,2041,73G,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
237,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,4,LH,7630,EWR,EWR,US,1,2240,LHR,LON,GB,2,1,1050,777,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
236,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,1,LH,7629,LHR,LON,GB,2,1520,EWR,EWR,US,1,0,1845,777,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
236,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,2,LH,7668,EWR,EWR,US,B,2142,STL,STL,US,1,0,2324,73G,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
236,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,3,LH,8869,STL,STL,US,C,1800,IAD,IAD,US,1,0,2104,73G,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
236,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,4,LH,9267,IAD,IAD,US,1,2200,LHR,LON,GB,2,1,1015,777,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
235,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,1,LH,7629,LHR,LON,GB,2,1520,EWR,EWR,US,1,0,1845,777,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
235,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,2,LH,7668,EWR,EWR,US,B,2142,STL,STL,US,1,0,2324,73G,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
235,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,3,LH,8793,STL,STL,US,C,1855,ORD,ORD,US,1,0,2019,73G,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
235,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,4,LH,9355,ORD,ORD,US,1,2105,LHR,LON,GB,2,1,1105,777,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
234,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,1,LH,9260,LHR,LON,GB,2,1220,IAD,IAD,US,1,0,1545,777,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
234,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,2,LH,9286,IAD,IAD,US,N,1705,STL,STL,US,C,0,1828,73G,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
234,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,3,LH,7739,STL,STL,US,N,1707,EWR,EWR,US,C,0,2041,73G,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
234,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,4,LH,7630,EWR,EWR,US,1,2240,LHR,LON,GB,2,1,1050,777,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
233,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,1,LH,9260,LHR,LON,GB,2,1220,IAD,IAD,US,1,0,1545,777,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
233,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,2,LH,9286,IAD,IAD,US,N,1705,STL,STL,US,1,0,1828,73G,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
233,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,3,LH,8793,STL,STL,US,N,1855,ORD,ORD,US,1,0,2019,73G,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
233,LH,1,1001,2,LHR,STL,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,4,LH,9355,ORD,ORD,US,1,2105,LHR,LON,GB,2,1,1105,777,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
232,AY,1,1001,1,LHR,CLT,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,1,AY,4017,LHR,LON,GB,3,1235,JFK,JFK,US,8,0,1540,77W,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
232,AY,1,1001,1,LHR,CLT,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,2,AY,4165,JFK,JFK,US,8,1850,CLT,CLT,US,N,0,2110,738,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
232,AY,1,1001,1,LHR,CLT,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,4,AY,5669,CLT,CLT,US,N,1810,LHR,LON,GB,3,1,650,772,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
231,AY,1,1001,1,LHR,CLT,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,BA,1,AY,5477,LHR,LON,GB,5,1300,JFK,JFK,US,7,0,1610,777,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
231,AY,1,1001,1,LHR,CLT,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,2,AY,4165,JFK,JFK,US,8,1850,CLT,CLT,US,N,0,2110,738,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
231,AY,1,1001,1,LHR,CLT,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,AA,4,AY,5669,CLT,CLT,US,N,1810,LHR,LON,GB,3,1,650,772,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
230,LH,1,1001,2,LHR,CLE,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,1,LH,9260,LHR,LON,GB,2,1220,IAD,IAD,US,N,0,1545,777,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
230,LH,1,1001,2,LHR,CLE,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,2,LH,8972,IAD,IAD,US,N,1736,CLE,CLE,US,N,0,1857,73G,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
230,LH,1,1001,2,LHR,CLE,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,3,LH,8581,CLE,CLE,US,N,1459,IAD,IAD,US,N,0,1625,73G,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
230,LH,1,1001,2,LHR,CLE,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,4,LH,9259,IAD,IAD,US,N,1825,LHR,LON,GB,2,1,640,777,TRUE,0,No check-in baggage included in the fare,1,01 Pcs included
229,LH,1,1001,2,LHR,CLE,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,1,LH,9260,LHR,LON,GB,2,1000,IAD,IAD,US,N,0,1325,777,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
229,LH,1,1001,2,LHR,CLE,TJ_MMD,1/1/2019 0:00,1/1/2022 0:00,UA,2,LH,8972,IAD,IAD,US,N,1532,CLE,CLE,US,N,0,1715,73G,FALSE,0,No check-in baggage included in the fare,0,01 Pcs included
